event_id,event_time,entity_id,district,source_system,event_type,metric_volume,metric_value,latency_ms,priority,status
EV12_0029457,2025-10-04 04:34:00,БАН_02180,Сектор-Д,api,transfer,5,404.74,285.9,critical,ok
EV12_0029458,2025-10-04 04:35:00,БАН_02205,Сектор-Е,iot,cash_withdraw,7,583.46,258.9,low,ok
EV12_0029459,2025-10-04 04:36:00,БАН_01438,Сектор-В,batch_loader,clear,5,800.75,437.55090893028034,medium,warning
EV12_0029460,2025-10-04 04:37:00,БАН_02999,Сектор-В,iot,clear,3,1087.42,222.8,high,ok
EV12_0029461,2025-10-04 04:38:00,БАН_00721,Сектор-В,api,authorize,2,964.07,255.7,low,ok
EV12_0029462,2025-10-04 04:43:00,БАН_02060,Сектор-Ж,mobile,authorize,6,1122.38,199.7,high,ok
EV12_0029463,2025-10-04 04:43:00,БАН_00647,Сектор-З,mobile,authorize,4,94.71,316.2,high,ok
EV12_0029464,2025-10-04 04:43:00,БАН_02038,Сектор-А,api,authorize,7,982.36,208.6,low,ok
EV12_0029465,2025-10-04 04:45:00,БАН_02761,Сектор-А,iot,fraud_alert,5,430.12,238.8,low,ok
EV12_0029466,2025-10-04 04:47:00,БАН_03193,Сектор-А,batch_loader,authorize,2,1503.17,321.8,low,delayed
EV12_0029467,2025-10-04 04:48:00,БАН_01651,Сектор-Д,mobile,clear,6,763.55,181.5,medium,failed
EV12_0029468,2025-10-04 04:48:00,БАН_01301,Сектор-Е,portal,authorize,9,514.85,280.2,high,ok
EV12_0029469,2025-10-04 04:49:00,БАН_01343,Сектор-Ж,iot,cash_withdraw,5,239.07,277.7,medium,ok
EV12_0029470,2025-10-04 04:50:00,БАН_01756,Сектор-Б,mobile,cash_withdraw,9,1016.04,366.2,medium,ok
EV12_0029471,2025-10-04 04:51:00,БАН_02665,Сектор-Г,portal,cash_withdraw,7,938.27,317.2,high,ok
EV12_0029472,2025-10-04 04:53:00,БАН_02352,Сектор-А,api,transfer,10,1101.27,308.6,low,ok
EV12_0029473,2025-10-04 04:53:00,БАН_01454,Сектор-Ж,api,transfer,7,1754.63,306.2,high,ok
EV12_0029474,2025-10-04 04:55:00,БАН_02966,Сектор-Ж,api,authorize,7,251.06,183.2,low,ok
EV12_0029475,2025-10-04 04:59:00,БАН_02756,Сектор-Е,batch_loader,cash_withdraw,9,768.33,202.5,low,ok
EV12_0029476,2025-10-04 05:00:00,БАН_03299,Сектор-А,portal,authorize,6,837.32,368.3,medium,warning
EV12_0029477,2025-10-04 05:00:00,БАН_02256,Сектор-Е,batch_loader,authorize,8,1350.32,213.1,low,ok
EV12_0029478,2025-10-04 05:00:00,БАН_03002,Сектор-Д,mobile,fraud_alert,4,936.8,252.2,high,ok
EV12_0029479,2025-10-04 05:00:00,БАН_02470,Сектор-Д,mobile,cash_withdraw,4,1277.83,217.2,high,ok
EV12_0029480,2025-10-04 05:01:00,БАН_02844,Сектор-З,api,authorize,6,826.25,213.1,low,ok
EV12_0029481,2025-10-04 05:01:00,БАН_00471,Сектор-Ж,mobile,transfer,4,721.45,294.8,medium,ok
EV12_0029482,2025-10-04 05:01:00,БАН_02194,Сектор-А,portal,cash_withdraw,7,1219.24,130.9,medium,ok
EV12_0029483,2025-10-04 05:06:00,БАН_00443,Сектор-В,mobile,cash_withdraw,6,943.42,209.9,low,ok
EV12_0029484,2025-10-04 05:07:00,БАН_02013,Сектор-Ж,portal,authorize,13,1841.6,305.1,medium,ok
EV12_0029485,2025-10-04 05:09:00,БАН_01295,Сектор-Б,iot,transfer,7,887.03,304.2,critical,ok
EV12_0029486,2025-10-04 05:09:00,БАН_03134,Сектор-Б,batch_loader,authorize,3,405.04,186.8,high,ok
EV12_0029487,2025-10-04 05:12:00,БАН_01107,Сектор-Б,batch_loader,authorize,7,826.66,383.3,low,failed
EV12_0029488,2025-10-04 05:12:00,БАН_03465,Сектор-Д,portal,transfer,10,462.25,210.6,low,ok
EV12_0029489,2025-10-04 05:13:00,БАН_01236,Сектор-Г,batch_loader,fraud_alert,9,1006.6,121.2,high,ok
EV12_0029490,2025-10-04 05:13:00,БАН_02196,Сектор-Б,batch_loader,authorize,9,1181.59,288.8,high,ok
EV12_0029491,2025-10-04 05:17:00,БАН_02387,Сектор-В,iot,authorize,6,1521.17,152.4,medium,ok
EV12_0029492,2025-10-04 05:29:00,БАН_00652,Сектор-Г,iot,transfer,10,456.36,212.7,low,ok
EV12_0029493,2025-10-04 05:30:00,БАН_03014,Сектор-В,mobile,authorize,11,219.05,286.8,medium,delayed
EV12_0029494,2025-10-04 05:30:00,БАН_01799,Сектор-В,mobile,cash_withdraw,13,562.7,278.3,critical,ok
EV12_0029495,2025-10-04 05:30:00,БАН_02915,Сектор-Д,portal,fraud_alert,9,1422.36,229.9,low,delayed
EV12_0029496,2025-10-04 05:30:00,БАН_01015,Сектор-В,edge,cash_withdraw,8,1016.08,265.5,medium,ok
EV12_0029497,2025-10-04 05:32:00,БАН_03023,Сектор-Ж,api,clear,6,1490.29,374.4,low,ok
EV12_0029498,2025-10-04 05:32:00,БАН_01242,Сектор-Е,batch_loader,transfer,9,1979.8,243.4,medium,ok
EV12_0029499,2025-10-04 05:37:00,БАН_03054,Сектор-Ж,mobile,clear,7,1880.97,168.6,high,ok
EV12_0029500,2025-10-04 05:37:00,БАН_01289,Сектор-Г,api,clear,8,796.51,193.3,low,delayed
EV12_0029501,2025-10-04 05:39:00,БАН_00459,Сектор-Б,batch_loader,clear,10,1057.52,199.2,medium,ok
EV12_0029502,2025-10-04 05:47:00,БАН_01522,Сектор-А,batch_loader,fraud_alert,7,961.22,139.0,high,ok
EV12_0029503,2025-10-04 05:50:00,БАН_00148,Сектор-Е,edge,authorize,5,700.25,98.1,medium,ok
EV12_0029504,2025-10-04 05:51:00,БАН_00729,Сектор-Ж,iot,clear,2,898.56,448.3,critical,ok
EV12_0029505,2025-10-04 05:51:00,БАН_00722,Сектор-В,portal,authorize,6,571.4,199.2,low,ok
EV12_0029506,2025-10-04 05:53:00,БАН_01375,Сектор-Б,iot,fraud_alert,5,1108.08,242.7,low,ok
EV12_0029507,2025-10-04 05:54:00,БАН_00124,Сектор-А,edge,authorize,7,183.96,435.8,high,ok
EV12_0029508,2025-10-04 05:54:00,БАН_00735,Сектор-Б,iot,authorize,9,837.63,329.7,medium,ok
EV12_0029509,2025-10-04 05:55:00,БАН_01485,Сектор-А,edge,cash_withdraw,9,1224.56,89.3,medium,ok
EV12_0029510,2025-10-04 05:56:00,БАН_00426,Сектор-Г,mobile,cash_withdraw,5,855.64,154.6,medium,ok
EV12_0029511,2025-10-04 05:58:00,БАН_00179,Сектор-Д,mobile,cash_withdraw,5,620.0,265.0,critical,warning
EV12_0029512,2025-10-04 06:02:00,БАН_00466,Сектор-Б,portal,fraud_alert,11,740.39,186.1,low,ok
EV12_0029513,2025-10-04 06:05:00,БАН_01842,Сектор-В,mobile,cash_withdraw,4,899.26,186.8,medium,ok
EV12_0029514,2025-10-04 06:06:00,БАН_02940,Сектор-Д,iot,clear,12,1929.83,178.5,low,ok
EV12_0029515,2025-10-04 06:06:00,БАН_00002,Сектор-Ж,portal,cash_withdraw,5,1270.57,197.2,high,ok
EV12_0029516,2025-10-04 06:07:00,БАН_03174,Сектор-Г,api,authorize,7,740.84,361.2,low,ok
EV12_0029517,2025-10-04 06:08:00,БАН_00368,Сектор-З,iot,transfer,11,1426.92,240.7,low,ok
EV12_0029518,2025-10-04 06:08:00,БАН_01604,Сектор-Е,api,cash_withdraw,8,766.51,325.9,low,ok
EV12_0029519,2025-10-04 06:10:00,БАН_00981,Сектор-В,batch_loader,transfer,7,1072.15,288.8,medium,ok
EV12_0029520,2025-10-04 06:11:00,БАН_02052,Сектор-Б,iot,cash_withdraw,3,1455.61,187.0,low,ok
EV12_0029521,2025-10-04 06:13:00,БАН_01146,Сектор-В,edge,cash_withdraw,9,1245.22,243.7,medium,ok
EV12_0029522,2025-10-04 06:14:00,БАН_00146,Сектор-А,portal,cash_withdraw,8,492.56,216.5,low,ok
EV12_0029523,2025-10-04 06:23:00,БАН_01953,Сектор-Ж,batch_loader,transfer,4,911.61,183.8,low,ok
EV12_0029524,2025-10-04 06:24:00,БАН_01746,Сектор-Е,batch_loader,authorize,3,1240.04,252.6,medium,ok
EV12_0029525,2025-10-04 06:25:00,БАН_02831,Сектор-З,portal,cash_withdraw,5,3767.18,217.6,low,ok
EV12_0029526,2025-10-04 06:26:00,БАН_01724,Сектор-В,edge,authorize,3,794.49,100.0,low,ok
EV12_0029527,2025-10-04 06:27:00,БАН_01968,Сектор-А,mobile,clear,3,2351.98,221.7,low,ok
EV12_0029528,2025-10-04 06:32:00,БАН_01314,Сектор-Д,api,cash_withdraw,5,826.48,428.3,high,ok
EV12_0029529,2025-10-04 06:33:00,БАН_01268,Сектор-Ж,edge,cash_withdraw,7,1545.0,177.5,medium,ok
EV12_0029530,2025-10-04 06:36:00,БАН_02861,Сектор-Ж,portal,authorize,8,2502.24,289.0,low,ok
EV12_0029531,2025-10-04 06:38:00,БАН_01284,Сектор-Г,iot,cash_withdraw,11,921.42,64.5,low,ok
EV12_0029532,2025-10-04 06:40:00,БАН_01314,Сектор-Ж,api,clear,5,402.75,85.4,low,ok
EV12_0029533,2025-10-04 06:42:00,БАН_00119,Сектор-Б,api,transfer,7,600.75,154.1,medium,warning
EV12_0029534,2025-10-04 06:43:00,БАН_00764,Сектор-З,mobile,cash_withdraw,12,723.57,247.4,medium,delayed
EV12_0029535,2025-10-04 06:43:00,БАН_00461,Сектор-Д,api,transfer,4,138.46,385.7,high,ok
EV12_0029536,2025-10-04 06:45:00,БАН_01601,Сектор-З,iot,authorize,5,747.25,341.7,low,ok
EV12_0029537,2025-10-04 06:46:00,БАН_03207,Сектор-Б,mobile,clear,3,848.02,168.8,medium,ok
EV12_0029538,2025-10-04 06:48:00,БАН_03349,Сектор-А,mobile,transfer,3,1852.34,237.6,medium,ok
EV12_0029539,2025-10-04 06:53:00,БАН_02058,Сектор-Б,iot,transfer,4,363.27,224.7,high,ok
EV12_0029540,2025-10-04 06:54:00,БАН_00551,Сектор-Б,batch_loader,transfer,7,2063.86,137.0,high,ok
EV12_0029541,2025-10-04 06:55:00,БАН_00176,Сектор-А,batch_loader,authorize,4,2216.14,325.5,medium,ok
EV12_0029542,2025-10-04 06:55:00,БАН_02601,Сектор-Г,iot,clear,4,1660.2,280.8,high,ok
EV12_0029543,2025-10-04 06:56:00,БАН_01725,Сектор-В,edge,clear,6,480.32,296.0,low,ok
EV12_0029544,2025-10-04 06:56:00,БАН_00743,Сектор-Б,batch_loader,clear,1,1295.11,318.7,low,delayed
EV12_0029545,2025-10-04 06:59:00,БАН_01237,Сектор-В,portal,cash_withdraw,10,2097.62,289.8,high,ok
EV12_0029546,2025-10-04 07:00:00,БАН_01666,Сектор-Г,portal,authorize,3,2434.12,197.0,low,ok
EV12_0029547,2025-10-04 07:04:00,БАН_02472,Сектор-Д,portal,authorize,5,694.39,263.3,high,ok
EV12_0029548,2025-10-04 07:05:00,БАН_00630,Сектор-Е,iot,authorize,8,1719.63,271.8,high,ok
EV12_0029549,2025-10-04 07:08:00,БАН_00566,Сектор-Г,batch_loader,authorize,7,1061.35,267.7,low,failed
EV12_0029550,2025-10-04 07:09:00,БАН_01576,Сектор-Д,mobile,clear,4,1425.6,244.2,low,ok
EV12_0029551,2025-10-04 07:09:00,БАН_02599,Сектор-Е,batch_loader,fraud_alert,6,791.74,274.7,high,ok
EV12_0029552,2025-10-04 07:11:00,БАН_03122,Сектор-З,portal,authorize,9,186.07,337.1,medium,ok
EV12_0029553,2025-10-04 07:11:00,БАН_03222,Сектор-З,mobile,transfer,7,1447.45,231.5,medium,ok
EV12_0029554,2025-10-04 07:15:00,БАН_01845,Сектор-Г,batch_loader,authorize,6,901.93,175.7,high,ok
EV12_0029555,2025-10-04 07:17:00,БАН_01450,Сектор-Ж,batch_loader,fraud_alert,8,992.49,233.1,low,ok
EV12_0029556,2025-10-04 07:19:00,БАН_02099,Сектор-А,batch_loader,transfer,7,1929.08,187.6,low,ok
EV12_0029557,2025-10-04 07:25:00,БАН_03244,Сектор-Д,iot,authorize,10,900.68,248.1,low,ok
EV12_0029558,2025-10-04 07:26:00,БАН_02357,Сектор-В,batch_loader,cash_withdraw,4,208.6,227.9,low,ok
EV12_0029559,2025-10-04 07:30:00,БАН_00197,Сектор-Б,iot,fraud_alert,5,845.36,312.7,low,ok
EV12_0029560,2025-10-04 07:31:00,БАН_03008,Сектор-Е,edge,transfer,5,609.29,187.3,medium,ok
EV12_0029561,2025-10-04 07:31:00,БАН_01625,Сектор-Б,api,cash_withdraw,6,1107.28,86.1,high,ok
EV12_0029562,2025-10-04 07:44:00,БАН_02989,Сектор-Д,api,clear,4,1329.98,185.2,medium,ok
EV12_0029563,2025-10-04 07:45:00,БАН_00809,Сектор-Ж,edge,clear,7,1507.55,214.2,low,ok
EV12_0029564,2025-10-04 07:49:00,БАН_02877,Сектор-Ж,batch_loader,cash_withdraw,6,388.11,357.8,low,ok
EV12_0029565,2025-10-04 07:50:00,БАН_02663,Сектор-А,edge,authorize,9,529.42,286.3,high,ok
EV12_0029566,2025-10-04 07:51:00,БАН_01649,Сектор-Ж,portal,authorize,13,666.88,190.2,high,ok
EV12_0029567,2025-10-04 07:51:00,БАН_00099,Сектор-Д,batch_loader,fraud_alert,9,349.05,202.9,high,delayed
EV12_0029568,2025-10-04 07:55:00,БАН_01347,Сектор-Г,portal,cash_withdraw,8,1790.18,237.2,high,failed
EV12_0029569,2025-10-04 07:55:00,БАН_01636,Сектор-Г,api,cash_withdraw,3,502.77,373.4,medium,ok
EV12_0029570,2025-10-04 07:56:00,БАН_02803,Сектор-В,mobile,authorize,12,877.42,167.1,medium,ok
EV12_0029571,2025-10-04 07:57:00,БАН_02454,Сектор-Б,batch_loader,clear,7,932.17,207.4,low,ok
EV12_0029572,2025-10-04 07:59:00,БАН_02077,Сектор-А,batch_loader,authorize,6,2296.43,345.1,medium,warning
EV12_0029573,2025-10-04 08:00:00,БАН_02223,Сектор-В,api,transfer,8,505.16,240.9,high,ok
EV12_0029574,2025-10-04 08:01:00,БАН_00436,Сектор-З,batch_loader,cash_withdraw,7,1141.76,118.6,medium,ok
EV12_0029575,2025-10-04 08:02:00,БАН_01741,Сектор-Е,iot,clear,10,1018.35,154.9,high,ok
EV12_0029576,2025-10-04 08:02:00,БАН_00586,Сектор-Б,batch_loader,cash_withdraw,5,1736.64,211.7,high,ok
EV12_0029577,2025-10-04 08:06:00,БАН_00578,Сектор-Е,batch_loader,cash_withdraw,8,1096.01,286.5,low,ok
EV12_0029578,2025-10-04 08:06:00,БАН_02024,Сектор-А,mobile,clear,4,1288.77,241.0,medium,ok
EV12_0029579,2025-10-04 08:07:00,БАН_03320,Сектор-З,batch_loader,transfer,13,1203.57,210.1,critical,ok
EV12_0029580,2025-10-04 08:08:00,БАН_01701,Сектор-Б,iot,cash_withdraw,7,804.92,299.7,low,ok
EV12_0029581,2025-10-04 08:09:00,БАН_03169,Сектор-З,batch_loader,authorize,9,911.52,246.7,medium,ok
EV12_0029582,2025-10-04 08:10:00,БАН_02391,Сектор-А,iot,transfer,6,875.75,216.0,high,delayed
EV12_0029583,2025-10-04 08:12:00,БАН_01096,Сектор-А,mobile,transfer,3,846.49,193.4,low,ok
EV12_0029584,2025-10-04 08:13:00,БАН_03213,Сектор-Д,portal,clear,5,1698.19,276.8,low,ok
EV12_0029585,2025-10-04 08:14:00,БАН_02502,Сектор-Е,batch_loader,clear,9,1543.06,324.4,low,ok
EV12_0029586,2025-10-04 08:16:00,БАН_01563,Сектор-Ж,edge,cash_withdraw,3,696.72,124.8,high,ok
EV12_0029587,2025-10-04 08:16:00,БАН_01421,Сектор-З,mobile,authorize,11,1316.94,183.0,low,ok
EV12_0029588,2025-10-04 08:19:00,БАН_03175,Сектор-В,iot,authorize,3,366.0,328.0,low,ok
EV12_0029589,2025-10-04 08:20:00,БАН_03252,Сектор-Ж,iot,clear,9,496.05,296.6,medium,ok
EV12_0029590,2025-10-04 08:21:00,БАН_03013,Сектор-Д,mobile,authorize,5,473.9,103.5,medium,ok
EV12_0029591,2025-10-04 08:27:00,БАН_00977,Сектор-Г,api,clear,8,1785.62,202.2,low,ok
EV12_0029592,2025-10-04 08:28:00,БАН_02478,Сектор-Е,api,authorize,10,3473.64,265.1,low,ok
EV12_0029593,2025-10-04 08:30:00,БАН_02334,Сектор-Е,api,authorize,5,1667.18,236.4,low,ok
EV12_0029594,2025-10-04 08:32:00,БАН_01571,Сектор-Е,iot,transfer,5,4098.33,248.8,low,ok
EV12_0029595,2025-10-04 08:32:00,БАН_01268,Сектор-Е,iot,authorize,10,980.84,273.0,low,ok
EV12_0029596,2025-10-04 08:35:00,БАН_03095,Сектор-З,api,authorize,4,569.88,327.2,high,ok
EV12_0029597,2025-10-04 08:38:00,БАН_03148,Сектор-В,edge,authorize,6,2731.17,286.3,critical,ok
EV12_0029598,2025-10-04 08:41:00,БАН_02952,Сектор-В,batch_loader,cash_withdraw,5,1072.78,219.7,low,ok
EV12_0029599,2025-10-04 08:43:00,БАН_03431,Сектор-Б,portal,authorize,9,1135.75,306.9,low,ok
EV12_0029600,2025-10-04 08:44:00,БАН_03216,Сектор-Ж,iot,clear,6,1158.52,315.1,high,ok
EV12_0029601,2025-10-04 08:44:00,БАН_02570,Сектор-В,iot,transfer,8,634.7,189.9,low,ok
EV12_0029602,2025-10-04 08:48:00,БАН_03337,Сектор-А,iot,transfer,7,906.35,224.9,low,failed
EV12_0029603,2025-10-04 08:48:00,БАН_02433,Сектор-З,api,transfer,8,517.81,221.8,medium,ok
EV12_0029604,2025-10-04 08:55:00,БАН_00161,Сектор-Ж,api,cash_withdraw,9,616.0,225.0,low,ok
EV12_0029605,2025-10-04 08:57:00,БАН_02997,Сектор-Г,edge,authorize,9,753.78,216.0,medium,ok
EV12_0029606,2025-10-04 09:00:00,БАН_00733,Сектор-Г,batch_loader,transfer,9,2467.3,290.5,low,ok
EV12_0029607,2025-10-04 09:00:00,БАН_01178,Сектор-Ж,edge,authorize,9,1232.15,445.8,low,ok
EV12_0029608,2025-10-04 09:01:00,БАН_03080,Сектор-З,iot,cash_withdraw,6,1419.5,331.2,low,ok
EV12_0029609,2025-10-04 09:04:00,БАН_00090,Сектор-В,iot,cash_withdraw,6,1595.92,142.1,critical,ok
EV12_0029610,2025-10-04 09:04:00,БАН_01485,Сектор-Г,portal,cash_withdraw,5,166.57,124.4,low,ok
EV12_0029611,2025-10-04 09:04:00,БАН_00131,Сектор-Ж,batch_loader,authorize,6,643.49,228.0,low,ok
EV12_0029612,2025-10-04 09:05:00,БАН_00710,Сектор-Ж,iot,authorize,5,693.01,248.7,low,ok
EV12_0029613,2025-10-04 09:07:00,БАН_03074,Сектор-З,batch_loader,cash_withdraw,8,1272.47,215.0,medium,ok
EV12_0029614,2025-10-04 09:07:00,БАН_00773,Сектор-З,iot,cash_withdraw,7,1062.91,208.1,medium,ok
EV12_0029615,2025-10-04 09:08:00,БАН_03143,Сектор-З,edge,transfer,8,464.63,335.8,low,ok
EV12_0029616,2025-10-04 09:09:00,БАН_01100,Сектор-Ж,batch_loader,transfer,2,1675.19,254.2,low,ok
EV12_0029617,2025-10-04 09:09:00,БАН_00753,Сектор-Ж,api,authorize,9,1350.19,181.4,high,ok
EV12_0029618,2025-10-04 09:10:00,БАН_01296,Сектор-З,edge,authorize,7,892.88,235.3,low,ok
EV12_0029619,2025-10-04 09:10:00,БАН_02061,Сектор-А,mobile,clear,8,528.78,216.0,low,ok
EV12_0029620,2025-10-04 09:11:00,БАН_02259,Сектор-Е,api,authorize,7,1082.94,239.7,high,ok
EV12_0029621,2025-10-04 09:11:00,БАН_02577,Сектор-Е,portal,authorize,9,1087.97,242.4,low,ok
EV12_0029622,2025-10-04 09:13:00,БАН_01443,Сектор-В,iot,authorize,9,603.67,313.3,medium,ok
EV12_0029623,2025-10-04 09:13:00,БАН_01227,Сектор-Е,iot,authorize,5,1560.14,222.5,medium,ok
EV12_0029624,2025-10-04 09:15:00,БАН_01918,Сектор-Б,mobile,clear,2,642.8,118.6,low,ok
EV12_0029625,2025-10-04 09:17:00,БАН_02238,Сектор-Д,edge,authorize,1,1578.15,170.8,medium,delayed
EV12_0029626,2025-10-04 09:20:00,БАН_00937,Сектор-В,mobile,authorize,9,574.99,289.3,low,ok
EV12_0029627,2025-10-04 09:21:00,БАН_00728,Сектор-З,batch_loader,authorize,3,104.59837811369484,320.6,critical,failed
EV12_0029628,2025-10-04 09:23:00,БАН_01185,Сектор-Б,edge,transfer,7,2350.69,281.0,low,ok
EV12_0029629,2025-10-04 09:24:00,БАН_02731,Сектор-Ж,iot,clear,11,667.58,271.4,low,ok
EV12_0029630,2025-10-04 09:24:00,БАН_00941,Сектор-Ж,edge,authorize,5,1574.01,272.4,low,ok
EV12_0029631,2025-10-04 09:25:00,БАН_00203,Сектор-Б,edge,cash_withdraw,11,326.81,284.3,low,ok
EV12_0029632,2025-10-04 09:27:00,БАН_03205,Сектор-Г,edge,authorize,7,1023.92,285.0,low,ok
EV12_0029633,2025-10-04 09:28:00,БАН_00647,Сектор-Д,iot,transfer,5,333.44,257.8,high,ok
EV12_0029634,2025-10-04 09:29:00,БАН_01081,Сектор-Д,iot,cash_withdraw,11,1384.38,97.3,low,ok
EV12_0029635,2025-10-04 09:29:00,БАН_00229,Сектор-А,mobile,authorize,6,676.81,210.9,medium,ok
EV12_0029636,2025-10-04 09:30:00,БАН_00380,Сектор-А,portal,fraud_alert,4,1223.64,293.0,low,ok
EV12_0029637,2025-10-04 09:31:00,БАН_02623,Сектор-В,portal,clear,8,443.19,339.0,medium,ok
EV12_0029638,2025-10-04 09:34:00,БАН_02057,Сектор-Г,api,fraud_alert,6,963.5,145.3,medium,ok
EV12_0029639,2025-10-04 09:40:00,БАН_00531,Сектор-Ж,api,authorize,5,848.55,208.1,medium,ok
EV12_0029640,2025-10-04 09:45:00,БАН_02765,Сектор-В,mobile,authorize,6,215.1653244323959,131.4,high,failed
EV12_0029641,2025-10-04 09:50:00,БАН_00045,Сектор-А,api,clear,8,1389.55,165.6,low,ok
EV12_0029642,2025-10-04 09:51:00,БАН_02928,Сектор-А,iot,cash_withdraw,6,1058.25,333.1,high,ok
EV12_0029643,2025-10-04 09:53:00,БАН_01264,Сектор-Д,mobile,authorize,11,1272.6,142.8,low,ok
EV12_0029644,2025-10-04 09:55:00,БАН_03234,Сектор-Ж,batch_loader,fraud_alert,8,894.89,64.3,low,ok
EV12_0029645,2025-10-04 09:57:00,БАН_01790,Сектор-Е,mobile,transfer,4,1932.26,262.2,high,ok
EV12_0029646,2025-10-04 09:57:00,БАН_02999,Сектор-Д,iot,clear,7,605.5,410.2,medium,delayed
EV12_0029647,2025-10-04 10:05:00,БАН_02753,Сектор-В,api,cash_withdraw,7,1161.09,360.0,low,ok
EV12_0029648,2025-10-04 10:06:00,БАН_00232,Сектор-В,mobile,authorize,5,1292.26,409.2,low,ok
EV12_0029649,2025-10-04 10:08:00,БАН_01614,Сектор-Ж,batch_loader,authorize,7,1550.03,388.0,low,ok
EV12_0029650,2025-10-04 10:09:00,БАН_03105,Сектор-Г,iot,authorize,8,567.66,410.4,low,failed
EV12_0029651,2025-10-04 10:09:00,БАН_01826,Сектор-Е,portal,authorize,5,1847.6,321.3,high,ok
EV12_0029652,2025-10-04 10:11:00,БАН_03475,Сектор-З,portal,authorize,4,1841.81,112.2,low,ok
EV12_0029653,2025-10-04 10:13:00,БАН_03489,Сектор-З,mobile,clear,6,1064.88,260.3,low,warning
EV12_0029654,2025-10-04 10:13:00,БАН_02879,Сектор-Е,api,authorize,9,983.52,219.5,medium,ok
EV12_0029655,2025-10-04 10:15:00,БАН_00304,Сектор-В,mobile,cash_withdraw,6,488.58,202.9,low,ok
EV12_0029656,2025-10-04 10:24:00,БАН_03333,Сектор-З,batch_loader,authorize,7,209.27,15.4,high,warning
EV12_0029657,2025-10-04 10:27:00,БАН_01212,Сектор-Ж,mobile,transfer,9,1220.31,84.1,high,failed
EV12_0029658,2025-10-04 10:37:00,БАН_01938,Сектор-Б,portal,fraud_alert,6,77.76603701182664,239.7,high,failed
EV12_0029659,2025-10-04 10:38:00,БАН_03204,Сектор-З,api,clear,7,2012.55,332.2,low,ok
