event_id,city,campaign,device,source,segment,page,region,session_length_sec,items_viewed,converted
12829,city_027,cmp_004,device_03,source_02,segment_23,page_141,region_04,169,7,0
12830,city_027,cmp_177,device_07,source_20,segment_06,page_116,region_04,156,6,0
12831,city_068,cmp_018,device_08,source_26,segment_05,page_045,region_10,149,7,0
12832,city_003,cmp_058,device_14,source_12,segment_13,page_096,region_05,110,4,0
12833,city_037,cmp_040,device_03,source_05,segment_08,page_113,region_09,306,10,0
12834,city_020,cmp_038,device_10,source_11,segment_19,page_070,region_03,276,11,0
12835,city_044,cmp_049,device_17,source_28,segment_69,page_052,region_03,192,8,0
12836,city_015,cmp_070,device_18,source_18,segment_15,page_083,region_02,209,8,0
12837,city_025,cmp_002,device_20,source_12,segment_66,page_019,region_04,216,10,0
12838,city_043,cmp_020,device_18,source_02,segment_38,page_031,region_07,247,4,0
12839,city_061,cmp_079,device_07,source_16,segment_03,page_007,region_09,270,2,0
12840,city_093,cmp_104,device_04,source_04,segment_46,page_143,region_02,246,4,0
12841,city_019,cmp_090,device_07,source_29,segment_42,page_037,region_02,145,12,1
12842,city_037,cmp_179,device_04,source_12,segment_40,page_025,region_07,190,6,0
12843,city_025,cmp_009,device_18,source_15,segment_07,page_101,region_11,184,6,0
12844,city_049,cmp_059,device_07,source_30,segment_01,page_004,region_09,20,7,0
12845,city_027,cmp_049,device_06,source_18,segment_56,page_017,region_11,218,8,0
12846,city_007,cmp_025,device_18,source_12,segment_43,page_014,region_03,57,11,0
12847,city_050,cmp_136,device_06,source_12,segment_33,page_078,region_11,303,5,0
12848,city_003,cmp_018,device_07,source_26,segment_47,page_067,region_04,121,9,0
12849,city_004,cmp_058,device_07,source_28,segment_33,page_147,region_07,205,7,0
12850,city_081,cmp_024,device_15,source_12,segment_34,page_011,region_11,287,6,1
12851,city_080,cmp_051,device_07,source_07,segment_66,page_129,region_03,152,5,0
12852,city_045,cmp_117,device_07,source_20,segment_07,page_038,region_11,226,5,0
12853,city_001,cmp_095,device_03,source_02,segment_15,page_051,region_11,147,3,0
12854,city_025,cmp_095,device_08,source_08,segment_05,page_032,region_01,195,4,0
12855,city_025,cmp_025,device_11,source_01,segment_12,page_125,region_09,166,7,1
12856,city_060,cmp_004,device_05,source_23,segment_57,page_070,region_10,246,4,0
12857,city_070,cmp_101,device_11,source_02,segment_42,page_021,region_07,228,5,0
12858,city_026,cmp_014,device_07,source_12,segment_32,page_018,region_06,238,9,1
12859,city_031,cmp_045,device_01,source_30,segment_11,page_122,region_09,213,4,0
12860,city_016,cmp_126,device_01,source_06,segment_27,page_080,region_03,169,5,0
12861,city_061,cmp_048,device_02,source_20,segment_31,page_058,region_09,243,8,0
12862,city_025,cmp_054,device_07,source_02,segment_06,page_070,region_09,227,8,0
12863,city_059,cmp_163,device_15,source_02,segment_04,page_119,region_11,134,6,0
12864,city_059,cmp_139,device_07,source_03,segment_09,page_025,region_09,259,4,0
12865,city_011,cmp_013,device_10,source_20,segment_49,page_031,region_03,252,6,1
12866,city_081,cmp_129,device_15,source_15,segment_32,page_025,region_04,267,9,0
12867,city_072,cmp_057,device_08,source_23,segment_38,page_051,region_11,236,6,0
12868,city_047,cmp_119,device_18,source_05,segment_05,page_143,region_12,155,9,0
12869,city_007,cmp_040,device_06,source_02,segment_15,page_150,region_06,212,4,0
12870,city_012,cmp_162,device_07,source_12,segment_13,page_067,region_05,128,7,0
12871,city_007,cmp_118,device_08,source_01,segment_48,page_113,region_03,248,10,0
12872,city_036,cmp_052,device_03,source_12,segment_07,page_065,region_07,286,6,1
12873,city_020,cmp_041,device_07,source_28,segment_13,page_014,region_04,333,5,0
12874,city_073,cmp_025,device_10,source_15,segment_40,page_015,region_10,185,10,1
12875,city_033,cmp_033,device_03,source_12,segment_38,page_046,region_04,102,9,0
12876,city_035,cmp_052,device_10,source_02,segment_61,page_044,region_11,162,8,1
12877,city_087,cmp_041,device_08,source_11,segment_57,page_014,region_12,163,12,0
12878,city_046,cmp_083,device_07,source_12,segment_56,page_021,region_12,173,7,0
12879,city_029,cmp_083,device_07,source_12,segment_46,page_060,region_09,314,10,0
12880,city_098,cmp_024,device_16,source_12,segment_08,page_026,region_07,223,7,1
12881,city_036,cmp_032,device_19,source_28,segment_30,page_012,region_02,295,8,0
12882,city_046,cmp_009,device_07,source_02,segment_06,page_031,region_05,265,5,1
12883,city_029,cmp_044,device_07,source_08,segment_28,page_009,region_12,259,6,1
12884,city_056,cmp_054,device_07,source_02,segment_48,page_061,region_05,242,13,1
12885,city_064,cmp_014,device_10,source_09,segment_29,page_079,region_09,182,6,1
12886,city_051,cmp_013,device_05,source_02,segment_17,page_014,region_02,243,8,1
12887,city_019,cmp_032,device_07,source_07,segment_70,page_091,region_11,338,6,0
12888,city_091,cmp_056,device_03,source_08,segment_15,page_111,region_12,216,5,0
12889,city_041,cmp_177,device_01,source_17,segment_09,page_026,region_03,232,7,0
12890,city_072,cmp_144,device_03,source_28,segment_29,page_034,region_03,157,5,0
12891,city_001,cmp_046,device_01,source_12,segment_25,page_138,region_04,192,13,0
12892,city_041,cmp_065,device_05,source_20,segment_16,page_114,region_09,184,9,1
12893,city_090,cmp_066,device_07,source_09,segment_14,page_077,region_09,313,5,0
12894,city_056,cmp_040,device_02,source_05,segment_69,page_017,region_04,201,7,1
12895,city_009,cmp_128,device_19,source_02,segment_18,page_041,region_09,225,9,0
12896,city_060,cmp_035,device_03,source_08,segment_30,page_010,region_10,308,7,0
12897,city_001,cmp_051,device_16,source_18,segment_04,page_043,region_04,254,3,0
12898,city_027,cmp_138,device_12,source_14,segment_26,page_010,region_11,220,6,0
12899,city_017,cmp_040,device_14,source_03,segment_28,page_114,region_04,228,10,0
12900,city_019,cmp_058,device_04,source_18,segment_17,page_051,region_03,219,5,0
12901,city_004,cmp_130,device_18,source_02,segment_02,page_109,region_03,276,8,1
12902,city_050,cmp_038,device_04,source_02,segment_30,page_018,region_01,186,8,0
12903,city_061,cmp_165,device_01,source_02,segment_02,page_058,region_02,197,5,0
12904,city_022,cmp_025,device_03,source_16,segment_12,page_078,region_04,182,5,0
12905,city_047,cmp_092,device_07,source_05,segment_66,page_117,region_07,278,11,0
12906,city_039,cmp_010,device_03,source_25,segment_17,page_014,region_01,284,8,0
12907,city_098,cmp_065,device_15,source_02,segment_22,page_020,region_03,215,5,1
12908,city_071,cmp_021,device_08,source_28,segment_30,page_080,region_06,227,4,0
12909,city_093,cmp_082,device_18,source_01,segment_62,page_069,region_02,308,6,0
12910,city_072,cmp_079,device_09,source_28,segment_13,page_088,region_03,249,11,0
12911,city_055,cmp_049,device_02,source_02,segment_66,page_032,region_03,165,10,0
12912,city_006,cmp_148,device_08,source_01,segment_43,page_073,region_03,171,8,1
12913,city_078,cmp_136,device_03,source_05,segment_06,page_014,region_01,228,5,1
12914,city_064,cmp_104,device_18,source_07,segment_46,page_042,region_11,297,4,0
12915,city_021,cmp_101,device_10,source_17,segment_42,page_078,region_11,244,9,0
12916,city_020,cmp_011,device_07,source_26,segment_34,page_015,region_05,179,4,0
12917,city_041,cmp_038,device_09,source_08,segment_20,page_037,region_05,284,5,0
12918,city_021,cmp_025,device_14,source_04,segment_49,page_007,region_01,182,9,0
12919,city_095,cmp_045,device_18,source_05,segment_59,page_067,region_03,210,6,0
12920,city_014,cmp_014,device_10,source_25,segment_03,page_098,region_09,358,8,1
12921,city_010,cmp_036,device_11,source_02,segment_19,page_064,region_11,183,9,1
12922,city_004,cmp_070,device_07,source_11,segment_30,page_077,region_09,220,9,1
12923,city_044,cmp_021,device_04,source_03,segment_67,page_046,region_05,233,8,0
12924,city_061,cmp_014,device_07,source_07,segment_28,page_020,region_07,140,5,0
12925,city_047,cmp_096,device_11,source_04,segment_15,page_104,region_04,273,8,0
12926,city_015,cmp_031,device_17,source_20,segment_05,page_039,region_07,215,13,0
12927,city_088,cmp_055,device_11,source_04,segment_34,page_026,region_03,234,10,0
12928,city_028,cmp_125,device_18,source_26,segment_50,page_058,region_10,210,8,0
12929,city_010,cmp_044,device_11,source_16,segment_69,page_046,region_04,144,9,0
12930,city_014,cmp_013,device_10,source_05,segment_38,page_018,region_05,260,7,1
12931,city_033,cmp_114,device_01,source_02,segment_34,page_077,region_09,290,7,0
12932,city_044,cmp_104,device_09,source_02,segment_32,page_030,region_11,146,5,0
12933,city_049,cmp_079,device_02,source_12,segment_46,page_012,region_02,218,11,0
12934,city_006,cmp_065,device_08,source_23,segment_28,page_147,region_02,276,6,0
12935,city_080,cmp_106,device_09,source_08,segment_14,page_125,region_08,196,10,0
12936,city_025,cmp_041,device_10,source_08,segment_17,page_126,region_03,207,5,0
12937,city_020,cmp_038,device_17,source_28,segment_40,page_049,region_01,233,5,0
12938,city_056,cmp_082,device_07,source_10,segment_56,page_058,region_07,195,5,0
12939,city_050,cmp_021,device_07,source_02,segment_34,page_029,region_03,234,6,0
12940,city_098,cmp_083,device_08,source_02,segment_42,page_092,region_09,176,13,0
12941,city_030,cmp_129,device_07,source_24,segment_01,page_030,region_10,228,9,0
12942,city_013,cmp_059,device_06,source_12,segment_66,page_040,region_07,196,6,0
12943,city_095,cmp_012,device_03,source_20,segment_09,page_117,region_09,223,8,0
12944,city_036,cmp_086,device_15,source_13,segment_13,page_015,region_04,242,13,1
12945,city_055,cmp_129,device_01,source_03,segment_13,page_014,region_01,170,14,0
12946,city_004,cmp_024,device_20,source_04,segment_14,page_043,region_04,177,6,0
12947,city_025,cmp_079,device_06,source_02,segment_09,page_067,region_09,214,5,0
12948,city_098,cmp_024,device_11,source_02,segment_01,page_057,region_02,139,7,0
12949,city_094,cmp_122,device_12,source_14,segment_66,page_025,region_03,180,6,0
12950,city_098,cmp_031,device_07,source_20,segment_21,page_020,region_10,150,13,0
12951,city_072,cmp_082,device_07,source_16,segment_07,page_042,region_06,207,8,0
12952,city_040,cmp_075,device_09,source_26,segment_24,page_015,region_01,250,7,0
12953,city_045,cmp_043,device_02,source_26,segment_31,page_067,region_07,268,10,0
12954,city_006,cmp_138,device_01,source_28,segment_45,page_092,region_02,293,11,0
12955,city_068,cmp_138,device_12,source_20,segment_29,page_012,region_04,222,5,0
12956,city_062,cmp_039,device_08,source_12,segment_38,page_114,region_05,142,8,0
12957,city_060,cmp_040,device_20,source_07,segment_10,page_025,region_05,140,8,0
12958,city_029,cmp_085,device_06,source_02,segment_59,page_106,region_01,236,5,0
12959,city_020,cmp_035,device_07,source_28,segment_59,page_019,region_07,189,10,0
12960,city_070,cmp_036,device_10,source_05,segment_04,page_012,region_04,159,5,0
12961,city_096,cmp_004,device_11,source_02,segment_19,page_021,region_09,267,10,1
12962,city_031,cmp_013,device_07,source_02,segment_56,page_124,region_09,305,11,1
12963,city_005,cmp_085,device_03,source_04,segment_14,page_067,region_04,238,11,0
12964,city_082,cmp_037,device_02,source_24,segment_05,page_113,region_05,265,8,0
12965,city_057,cmp_012,device_01,source_28,segment_03,page_070,region_07,182,3,1
12966,city_056,cmp_150,device_07,source_04,segment_10,page_139,region_09,186,3,1
12967,city_093,cmp_036,device_06,source_23,segment_12,page_024,region_04,29,10,0
12968,city_056,cmp_025,device_01,source_14,segment_43,page_013,region_06,276,10,0
12969,city_050,cmp_061,device_10,source_05,segment_01,page_032,region_09,254,11,0
12970,city_060,cmp_122,device_07,source_05,segment_30,page_052,region_04,212,5,1
12971,city_037,cmp_131,device_08,source_08,segment_66,page_036,region_03,289,11,0
12972,city_022,cmp_036,device_17,source_02,segment_66,page_070,region_03,238,6,0
12973,city_019,cmp_104,device_07,source_15,segment_34,page_070,region_01,216,10,0
12974,city_060,cmp_061,device_04,source_01,segment_20,page_033,region_09,281,5,0
12975,city_019,cmp_076,device_06,source_25,segment_16,page_131,region_03,184,6,0
12976,city_090,cmp_052,device_01,source_18,segment_30,page_042,region_04,184,9,0
12977,city_029,cmp_023,device_04,source_07,segment_57,page_065,region_03,186,9,0
12978,city_051,cmp_122,device_18,source_12,segment_13,page_064,region_01,142,10,0
12979,city_004,cmp_065,device_03,source_09,segment_09,page_125,region_11,321,10,0
12980,city_034,cmp_046,device_07,source_28,segment_09,page_091,region_03,154,12,0
12981,city_029,cmp_090,device_03,source_12,segment_28,page_025,region_02,195,6,0
12982,city_063,cmp_050,device_02,source_28,segment_17,page_088,region_09,231,13,0
12983,city_005,cmp_126,device_07,source_20,segment_66,page_020,region_03,243,8,1
12984,city_029,cmp_017,device_15,source_20,segment_21,page_147,region_02,248,6,0
12985,city_078,cmp_005,device_01,source_16,segment_39,page_109,region_07,120,6,1
12986,city_056,cmp_069,device_11,source_15,segment_56,page_014,region_09,133,8,0
12987,city_064,cmp_032,device_01,source_08,segment_56,page_117,region_02,235,5,0
12988,city_064,cmp_014,device_12,source_02,segment_09,page_070,region_02,304,12,0
12989,city_055,cmp_005,device_19,source_12,segment_42,page_020,region_06,301,9,1
12990,city_029,cmp_112,device_06,source_20,segment_35,page_012,region_01,280,8,0
12991,city_029,cmp_165,device_07,source_02,segment_25,page_042,region_02,200,6,0
12992,city_004,cmp_079,device_08,source_12,segment_56,page_073,region_02,185,10,0
12993,city_014,cmp_112,device_04,source_04,segment_18,page_125,region_02,141,12,0
12994,city_044,cmp_125,device_01,source_11,segment_03,page_142,region_04,243,6,0
12995,city_082,cmp_120,device_02,source_03,segment_01,page_036,region_07,263,5,0
12996,city_050,cmp_038,device_07,source_15,segment_37,page_009,region_04,226,9,1
12997,city_029,cmp_002,device_04,source_15,segment_26,page_141,region_11,277,10,0
12998,city_073,cmp_082,device_08,source_10,segment_47,page_088,region_06,253,9,0
12999,city_034,cmp_154,device_02,source_04,segment_64,page_032,region_09,238,7,0
13000,city_020,cmp_136,device_11,source_05,segment_35,page_133,region_07,210,6,0
13001,city_006,cmp_002,device_03,source_02,segment_30,page_136,region_02,112,4,0
13002,city_073,cmp_138,device_01,source_28,segment_09,page_044,region_12,211,7,0
13003,city_050,cmp_002,device_05,source_04,segment_31,page_004,region_04,131,6,1
13004,city_046,cmp_063,device_11,source_10,segment_28,page_019,region_05,210,7,0
13005,city_060,cmp_128,device_03,source_12,segment_34,page_130,region_11,52,5,0
13006,city_049,cmp_049,device_14,source_15,segment_28,page_007,region_04,196,9,0
13007,city_025,cmp_092,device_10,source_18,segment_32,page_114,region_03,245,11,1
13008,city_050,cmp_027,device_06,source_08,segment_46,page_032,region_04,116,5,0
13009,city_010,cmp_166,device_03,source_12,segment_63,page_020,region_02,243,5,0
13010,city_022,cmp_009,device_18,source_26,segment_29,page_133,region_03,159,3,0
13011,city_043,cmp_082,device_05,source_02,segment_59,page_089,region_07,229,4,0
13012,city_005,cmp_007,device_10,source_11,segment_34,page_008,region_11,199,6,0
13013,city_072,cmp_009,device_11,source_02,segment_17,page_114,region_07,198,6,0
13014,city_004,cmp_032,device_08,source_02,segment_18,page_125,region_11,284,5,0
13015,city_027,cmp_003,device_09,source_02,segment_47,page_013,region_04,252,8,1
13016,city_035,cmp_025,device_06,source_04,segment_27,page_026,region_07,98,5,0
13017,city_056,cmp_020,device_09,source_13,segment_48,page_149,region_01,160,5,1
13018,city_010,cmp_140,device_15,source_19,segment_32,page_056,region_03,179,8,1
13019,city_072,cmp_009,device_14,source_28,segment_03,page_023,region_01,291,8,0
13020,city_032,cmp_079,device_04,source_28,segment_27,page_013,region_09,185,9,0
13021,city_019,cmp_088,device_14,source_25,segment_28,page_004,region_10,144,9,0
13022,city_008,cmp_122,device_11,source_12,segment_40,page_026,region_06,189,8,0
13023,city_088,cmp_042,device_07,source_09,segment_49,page_070,region_03,177,3,1
13024,city_029,cmp_024,device_07,source_11,segment_06,page_068,region_02,175,11,0
13025,city_029,cmp_015,device_08,source_28,segment_34,page_025,region_01,213,10,0
13026,city_012,cmp_018,device_14,source_14,segment_40,page_014,region_07,254,6,0
13027,city_040,cmp_061,device_10,source_18,segment_56,page_021,region_03,244,6,0
13028,city_024,cmp_076,device_16,source_02,segment_28,page_070,region_12,303,6,0
13029,city_012,cmp_117,device_15,source_28,segment_02,page_005,region_09,238,6,0
13030,city_063,cmp_120,device_18,source_12,segment_04,page_015,region_09,244,8,0
13031,city_082,cmp_126,device_17,source_14,segment_24,page_103,region_02,223,9,0
13032,city_026,cmp_021,device_01,source_21,segment_42,page_006,region_04,173,5,0
13033,city_022,cmp_104,device_07,source_02,segment_66,page_070,region_08,178,3,0
13034,city_027,cmp_012,device_07,source_01,segment_19,page_113,region_04,147,4,1
